sensitive_p,fair_majority,fair_minority,tau_x_mean,tau_x_std,tau_x_var,tau_y_mean,tau_y_std,tau_y_var,NMI_rows_mean,NMI_rows_std,NMI_rows_var,AMI_rows_mean,AMI_rows_std,AMI_rows_var,ARI_rows_mean,ARI_rows_std,ARI_rows_var,NMI_cols_mean,NMI_cols_std,NMI_cols_var,AMI_cols_mean,AMI_cols_std,AMI_cols_var,ARI_cols_mean,ARI_cols_std,ARI_cols_var,NMI_van_rows_mean,NMI_van_rows_std,NMI_van_rows_var,AMI_van_rows_mean,AMI_van_rows_std,AMI_van_rows_var,ARI_van_rows_mean,ARI_van_rows_std,ARI_van_rows_var,NMI_van_cols_mean,NMI_van_cols_std,NMI_van_cols_var,AMI_van_cols_mean,AMI_van_cols_std,AMI_van_cols_var,ARI_van_cols_mean,ARI_van_cols_std,ARI_van_cols_var,balance_chierichetti_mean,balance_chierichetti_std,balance_chierichetti_var,balance_bera_mean,balance_bera_std,balance_bera_var,KL_fairness_error_mean,KL_fairness_error_std,KL_fairness_error_var,time_mean,time_std,time_var
0.0,0.0,0.0,0.31889251795443463,0.015242118007156259,0.00023232216134407707,0.31788247223782296,0.01686828748739938,0.00028453912275755455,0.8134114532711407,0.1287609031602017,0.016579370182630837,0.8131955811298643,0.1289098733404806,0.016617755444658752,0.699306073141545,0.20750606180574194,0.04305876568612839,0.8081412504985653,0.13256494677476546,0.017573465113396403,0.8079167044751092,0.13272018583914444,0.01761464772917704,0.6895229748911141,0.21469903313562272,0.04609567482937123,0.5553539014256512,0.3147900083528745,0.0990927493588028,0.5549734089159374,0.31501984309718917,0.09923750154497768,0.4178519970201068,0.37488103376219795,0.1405357894746142,0.5298224058267955,0.3315487251171422,0.1099245571268023,0.5294090041834691,0.3317983023346974,0.11009011343218728,0.37679836324608595,0.39915490895330963,0.1593246413415249,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5376955032348633,0.2530147483627666,0.06401646288907412
0.0,0.0,0.1,0.31255827219596566,0.016604171039796813,0.00027569849591882716,0.3108748626682796,0.018378558826069702,0.0003377714245233045,0.8668100341526863,0.14039587280085117,0.019711001099512782,0.8666559627374021,0.14055828051554872,0.019756630221487683,0.7854088962296797,0.22620275734462258,0.05116768743031021,0.8636796298849605,0.14378194363144375,0.02067324731443567,0.8635202731927164,0.14395006890572773,0.02072162233796376,0.7797244396675994,0.232423240960788,0.05402056293871652,0.5745993444855018,0.27330375561519515,0.07469494283337032,0.5742142365208702,0.27348770553875046,0.07479552508085027,0.4217707675114961,0.31027052405684663,0.09626779809851026,0.5494691968883008,0.2873338130104919,0.0825607200991483,0.5490505950253827,0.28753344995168173,0.08267548484111625,0.37964576499313374,0.3293606202075264,0.10847841814348644,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33465723991394036,0.24533109943796538,0.06018734835144086
0.0,0.0,0.2,0.3094754663506336,0.016356025499880127,0.000267519570152729,0.3074553749174103,0.0180945402582075,0.00032741238715589194,0.893202838236909,0.13787622518814502,0.019009853472132077,0.8930792367849243,0.13803579675437536,0.01905388118561522,0.8277943538237306,0.22232145882801035,0.049426831055414705,0.8889232412272097,0.14350926645484305,0.020594909558407138,0.8887928625647856,0.1436777701365602,0.020643301631414226,0.8195970704470295,0.23318877830182005,0.05437700632589538,0.6934945882840713,0.24786004293563166,0.06143460088405317,0.6931933808982895,0.24804534338875123,0.06152649237684352,0.5594284970764932,0.3017215810866701,0.09103591249344002,0.6745959264418524,0.26120285835354573,0.06822693321206248,0.6742683247723551,0.26140429662393333,0.06833220629345332,0.5258708672607696,0.3218648687870253,0.10359699375928903,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2733348608016967,0.13243247024639404,0.017538359175562044
0.0,0.0,0.3,0.30314122059216453,0.013354419821725725,0.00017834052877490093,0.3004477653478668,0.01477393222685403,0.0002182690734436761,0.9466014191184545,0.11257512307897824,0.0126731583362471,0.9465396183924621,0.11270541215019315,0.012702509927944907,0.9138971769118653,0.18152370557981073,0.03295085568742581,0.9444616206136048,0.11715242154347649,0.013724689873500414,0.9443964312823928,0.11728996636195685,0.013756936209188969,0.9097985352235147,0.19033875384714727,0.03622884121608492,0.7127400313439219,0.17643367490487083,0.031128841640437648,0.7124342085032224,0.17656327482898565,0.031174590018335915,0.5633472675678826,0.21338936083083276,0.04553501931579134,0.6942427175033576,0.1858557276325512,0.034542351493825056,0.6939099156142685,0.18599666939328405,0.034594761025394605,0.5287182690078174,0.22761262142408428,0.051807505431543506,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.469855499267578,1.1799604150602714,1.3923065811092077
0.0,0.0,0.4,0.30953167770656853,0.016428322179779572,0.00026988976964263737,0.30751158627334524,0.018166863367080933,0.0003300349245981872,0.8929985139992089,0.13813958368469212,0.019082544580580056,0.8928746256140933,0.13829952498096804,0.019126758609961398,0.8273503845237198,0.22289337984712262,0.049681458779673685,0.8872395223265774,0.14565427028766992,0.021215166453033604,0.8871067325736292,0.1458258379136877,0.021265175003229116,0.8161116693744876,0.23761193237230355,0.05645943040570015,0.7663429364631674,0.2149218631707689,0.046191407268794706,0.7660992012815913,0.21510197727550587,0.046268860627832246,0.6498940599560281,0.2820977381987973,0.07957913389687717,0.751464815790385,0.2271417856078635,0.051593390769128625,0.7511996143230321,0.22733784178913316,0.05168249430934094,0.6224051348568442,0.3023412319986794,0.0914102205664793,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.3695846080780028,0.8284715912541353,0.6863651775151589
0.0,0.0,0.5,0.3031412205921646,0.01335441982172573,0.00017834052877490107,0.3004477653478669,0.014773932226854008,0.00021826907344367542,0.9466014191184545,0.11257512307897824,0.0126731583362471,0.9465396183924621,0.11270541215019315,0.012702509927944906,0.9138971769118653,0.18152370557981073,0.03295085568742581,0.9444616206136048,0.1171524215434765,0.01372468987350042,0.9443964312823928,0.11728996636195685,0.013756936209188969,0.9097985352235147,0.19033875384714724,0.03622884121608491,0.7127400313439219,0.1764336749048708,0.031128841640437634,0.7124342085032224,0.17656327482898565,0.03117459001833592,0.5633472675678826,0.21338936083083274,0.04553501931579133,0.6942427175033576,0.1858557276325512,0.034542351493825056,0.6939099156142685,0.185996669393284,0.03459476102539459,0.5287182690078174,0.22761262142408428,0.05180750543154351,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.3687639951705934,1.103244365146053,1.2171481292265178
0.0,0.0,0.6,0.3062240264374966,0.015162893625443232,0.00022991334309650698,0.3038672530987361,0.01678922173769815,0.0002818779665575961,0.9202086150342318,0.128476335626576,0.0165061688160326,0.9201163443449399,0.12862490555114905,0.01654436632804201,0.8715117193178143,0.20688578698174293,0.04280172885505511,0.9192180092713557,0.13007136243955184,0.016918559326881258,0.9191238419103236,0.13022298629576412,0.016958026159786768,0.8699259044440847,0.20943919151340162,0.043864774941787324,0.5938447875453525,0.22242763747141614,0.04947405391111573,0.5934550641258032,0.2225552986493347,0.04953086095689456,0.42568953800288545,0.22795982230266737,0.051965680584263686,0.569115987949806,0.23310751445611247,0.05433911329590668,0.5686921858672962,0.23324566553895346,0.05440354049270934,0.3824931667401814,0.24002953535273533,0.057614177841650016,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.994253087043762,1.9474630815480294,3.7926124539925468
0.0,0.0,0.7,0.3118832375498235,0.012977610327370173,0.00016841836980906498,0.31053650992767456,0.014715988456917297,0.00021656031626412313,0.8148541105106271,0.15938801894508572,0.025404540583239005,0.8146406219177671,0.15957180894265718,0.025463162209231883,0.734578114687651,0.22845479366715724,0.05219159274950339,0.8350685807414469,0.14209822175593262,0.0201919046261982,0.8348754238383347,0.1422647150223085,0.020239249140378654,0.7328810067430859,0.23029050409222152,0.0530337162750495,0.5891765899466265,0.2769662630510231,0.07671031086844854,0.5888138865631981,0.27716093749324544,0.07681818527213471,0.46181313643291294,0.3404752066257671,0.11592336632685879,0.5780802460318145,0.3181202646837381,0.10120050280245158,0.5776954443797645,0.3183584467598488,0.10135210062334349,0.42648919791764717,0.38240792796496853,0.14623582337046057,0.9702857142857143,0.025949541129030675,0.0006733786848072545,0.9847609219126247,0.013318810562654503,0.00017739071480387717,0.00024853328139028,0.00022732485997617463,5.16765919631874e-08,3.5201598167419434,2.324423596589045,5.402945056379952
0.0,0.0,0.8,0.2983823538921129,0.0025638029701846956,6.573085669927868e-06,0.2960255805533524,0.00417955987122175,1.7468720717127172e-05,0.8871586507684992,0.18169878412897641,0.03301444815394837,0.8870296653183228,0.18190647903129809,0.03308996711356409,0.8573648215939944,0.22967017511961688,0.05274838933947548,0.9175342903707234,0.13286145811186323,0.017652167051610386,0.9174377119191673,0.13301709800837555,0.01769354836256979,0.8664405033715429,0.21526033712027012,0.046337012737132345,0.6535075540051383,0.18583423007112496,0.034534361066127804,0.6531668792043046,0.1859448833029678,0.03457549962655431,0.5129625845388033,0.2136067678024412,0.045627851251006026,0.6459848772983386,0.2360585266612824,0.055723628009495374,0.6456234754179733,0.2362264983753997,0.05580295853470271,0.47902743433625616,0.27601607602675143,0.07618487422520542,0.9494999999999999,0.08135826120724725,0.0066191666666666725,0.9724273076779516,0.044425996976506184,0.0019736692073565364,0.0016979742446625,0.0027410164494563634,7.513171176190369e-06,3.5848613739013673,3.1406006975402536,9.863372741390327
0.0,0.0,0.9,0.29364196119871017,0.006680141315973677,4.462428800137852e-05,0.2909485059544124,0.005262645019659231,2.7695432602944103e-05,0.9160960160554599,0.17688791402664802,0.031289334128698824,0.9160007786654107,0.17708869555412507,0.0313604060930616,0.8991573880102642,0.2125979875409838,0.0451979043064763,0.9444616206136048,0.11715242154347649,0.013724689873500416,0.9443964312823928,0.11728996636195685,0.013756936209188969,0.9097985352235147,0.19033875384714727,0.03622884121608492,0.690209472755245,0.1267436810537876,0.01606396068706424,0.689887759300196,0.12681058184941085,0.01608092366898613,0.5503163372141474,0.14149210101085058,0.020020014648464743,0.6942427175033576,0.1858557276325512,0.034542351493825056,0.6939099156142685,0.18599666939328402,0.0345947610253946,0.5287182690078174,0.22761262142408425,0.0518075054315435,0.9475555555555555,0.11058244601316769,0.012228477366255146,0.9698194662480377,0.06364128020138475,0.004050212545671167,0.00324760418754828,0.006852382117743662,4.6955140687573116e-05,3.598376750946045,2.5613851784522517,6.560694032394874
0.0,0.0,1.0,0.29355005066105333,0.009094520919747124,8.271031075971807e-05,0.29041340392543774,0.007992431049859156,6.387895408675275e-05,0.9494066525056267,0.14039317276283486,0.019710242958415194,0.9493456308317416,0.14055030253281375,0.019754387542065474,0.9444543462920736,0.16616887630251295,0.027612095451639854,0.9713889508564864,0.09047608154051305,0.008185921330925565,0.9713551506456183,0.09058296719225019,0.008205273945352273,0.9531565670754866,0.14813194146278497,0.021943072081533954,0.7162760857461191,0.02483550751898743,0.0006168024337256812,0.7159614381374855,0.024820053234252817,0.0006160350425511437,0.5769912641723474,0.038859626291572066,0.0015100705555206391,0.7425005577083766,0.09047608154051305,0.008185921330925565,0.7421963558105638,0.09058296719225019,0.008205273945352273,0.5784091036793786,0.14813194146278497,0.021943072081533954,0.9605783132530122,0.10561245390345483,0.011153990419509372,0.9767990390565282,0.06381417154287299,0.00407224848970322,0.003217825701062213,0.010147137608471728,0.00010296440164526135,3.859276556968689,2.978844285578688,8.873513277724802
0.0,0.1,0.0,0.3190049406663046,0.015320016097329551,0.00023470289322243657,0.31799489494969296,0.016946155687597747,0.00028717219258830146,0.8130028047957406,0.129043405303768,0.01665220045239254,0.812786358788202,0.12919277232663737,0.01669077242144236,0.6984181345415231,0.20812027878012881,0.04331405043951853,0.8047738126973009,0.13491913024404903,0.018203171705810667,0.8045444444927965,0.1350777475461775,0.01824599788214886,0.6825521727460307,0.21958732274723325,0.048218592311297576,0.7010505977838435,0.31865210159611435,0.10153916185162039,0.7007850496825411,0.3189002957276364,0.10169739861517396,0.5987831227791767,0.3954226486959933,0.15635907110175493,0.6835601845238608,0.3361355408900676,0.1129871018494583,0.6832715832848233,0.3364052305694853,0.11316847915450857,0.5698668984382353,0.42213830776545697,0.17820075088308368,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.1970537662506104,0.6247378132303887,0.390297335279888
0.0,0.1,0.1,0.30941925499469863,0.01628319222605073,0.0002651423490705189,0.30739916356147534,0.01802173210657886,0.00032478282812129525,0.8934071624746089,0.13761202559905492,0.018937069589474942,0.8932838479557554,0.13777122604633657,0.018980910726310765,0.8282383231237416,0.22174707509172462,0.049171765311734957,0.8906069601278419,0.14130942242205746,0.019968352865255473,0.8904789925559419,0.1414747695014723,0.020015110405494717,0.8230824715195713,0.22862105468367566,0.05226758664467621,0.6206462401049752,0.2547248000501605,0.06488472376059425,0.6202875605149877,0.2548969169024668,0.06497243824638307,0.4689629341969582,0.2903549281038648,0.0843059842742005,0.5977270370933196,0.2678241043631742,0.07172975087793644,0.5973370352216779,0.2680109446893477,0.07182986647327659,0.42933659966469495,0.3083426316008212,0.09507517846251974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7877858877182007,0.7006776167917939,0.4909491226730279
0.0,0.1,0.2,0.3157535007531676,0.016308008456377986,0.0002659511398132959,0.3144067731310188,0.01804648806596081,0.00032567573151486587,0.8400085815930634,0.13770093448066587,0.018961547356848636,0.8398234663482176,0.1378602600255596,0.019005451294314905,0.7421355000356069,0.2219410040339775,0.049257809271610026,0.8350685807414469,0.1420982217559326,0.02019190462619819,0.8348754238383347,0.14226471502230853,0.020239249140378657,0.7328810067430859,0.23029050409222152,0.05303371627504949,0.6014007970451246,0.30207920792195286,0.09125184785875444,0.6010467329100548,0.3022985114231249,0.09138439000863718,0.4650441637055689,0.3591447381174977,0.128984942917486,0.5780802460318145,0.3181202646837381,0.10120050280245158,0.5776954443797645,0.3183584467598489,0.10135210062334354,0.42648919791764717,0.38240792796496853,0.14623582337046057,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.634103536605835,1.0783072175785189,1.1627464554819273
0.0,0.1,0.3,0.30953167770656853,0.016428322179779572,0.00026988976964263737,0.30751158627334524,0.01816686336708095,0.0003300349245981879,0.8929985139992089,0.1381395836846921,0.01908254458058005,0.8928746256140933,0.13829952498096804,0.0191267586099614,0.8273503845237198,0.22289337984712254,0.04968145877967366,0.8872395223265774,0.1456542702876699,0.021215166453033597,0.8871067325736292,0.14582583791368772,0.021265175003229123,0.8161116693744876,0.23761193237230355,0.05645943040570015,0.7663429364631674,0.2149218631707689,0.046191407268794706,0.7660992012815913,0.2151019772755059,0.04626886062783225,0.6498940599560281,0.2820977381987973,0.07957913389687717,0.751464815790385,0.22714178560786347,0.05159339076912861,0.7511996143230322,0.22733784178913316,0.05168249430934094,0.6224051348568443,0.3023412319986794,0.09141022056647927,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.4130024671554566,0.9701143458196433,0.9411218439650744
0.0,0.1,0.4,0.31267069490783556,0.016723088869022597,0.00027966170132122755,0.3109872853801495,0.018497437476031234,0.0003421551931796847,0.8664013856772863,0.14082728085486912,0.019832323032976187,0.8662467403957399,0.14099029455777506,0.019878263159488176,0.7845209576296578,0.227140639266395,0.05159287000634658,0.860312192083696,0.14737217660097623,0.021718558436109328,0.8601480132104037,0.14754545296341867,0.02176966069018039,0.772753637522516,0.239876555074308,0.057540761674317514,0.720296040843694,0.2662897854385733,0.07091024982892141,0.720025877287474,0.26649746017213055,0.0710208962781963,0.602701893270566,0.3324386604070139,0.11051546293320991,0.7032069755853662,0.28091127564684015,0.07891114478553501,0.7029131741267369,0.28113708371918084,0.07903805984212568,0.5727143001852831,0.3551519041945738,0.12613287505303172,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.62061288356781,1.6087510153637639,2.588079829433941
0.0,0.1,0.5,0.3062802377934315,0.015254169703916336,0.00023268969335587899,0.303923464454671,0.016880423901512443,0.00028494871109475256,0.9200042907965317,0.1288065293442833,0.016591122001719718,0.9199117331741089,0.12895556325777432,0.016629537295129837,0.8710677500178035,0.20760416196239137,0.04309948806410682,0.9175342903707234,0.1328614581118632,0.017652167051610382,0.9174377119191673,0.13301709800837555,0.017693548362569787,0.8664405033715429,0.21526033712027012,0.04633701273713234,0.6666931357244485,0.22441633191373728,0.0503626900296167,0.6663608845091049,0.22457098334129963,0.05043212655887828,0.5161551008824203,0.25960558162969877,0.06739505801329419,0.6459848772983386,0.23605852666128238,0.05572362800949536,0.6456234754179733,0.2362264983753997,0.05580295853470271,0.47902743433625616,0.27601607602675143,0.07618487422520544,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.19156756401062,0.8692757955333572,0.7556404087001511
0.0,0.1,0.6,0.30314122059216453,0.013354419821725723,0.0001783405287749009,0.3004477653478669,0.014773932226854022,0.00021826907344367583,0.9466014191184545,0.11257512307897824,0.012673158336247098,0.9465396183924621,0.11270541215019317,0.012702509927944909,0.9138971769118653,0.18152370557981073,0.03295085568742581,0.9444616206136048,0.11715242154347649,0.013724689873500416,0.9443964312823928,0.11728996636195685,0.013756936209188969,0.9097985352235147,0.19033875384714727,0.03622884121608492,0.7127400313439219,0.17643367490487083,0.031128841640437648,0.7124342085032224,0.17656327482898565,0.031174590018335915,0.5633472675678826,0.21338936083083276,0.04553501931579134,0.6942427175033576,0.18585572763255118,0.03454235149382505,0.6939099156142685,0.18599666939328402,0.0345947610253946,0.5287182690078174,0.22761262142408428,0.05180750543154351,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.8318893194198607,1.0728516811848743,1.151010729821211
