sensitive_p,fair_majority,fair_minority,tau_x_mean,tau_x_std,tau_x_var,tau_y_mean,tau_y_std,tau_y_var,NMI_rows_mean,NMI_rows_std,NMI_rows_var,AMI_rows_mean,AMI_rows_std,AMI_rows_var,ARI_rows_mean,ARI_rows_std,ARI_rows_var,NMI_cols_mean,NMI_cols_std,NMI_cols_var,AMI_cols_mean,AMI_cols_std,AMI_cols_var,ARI_cols_mean,ARI_cols_std,ARI_cols_var,NMI_van_rows_mean,NMI_van_rows_std,NMI_van_rows_var,AMI_van_rows_mean,AMI_van_rows_std,AMI_van_rows_var,ARI_van_rows_mean,ARI_van_rows_std,ARI_van_rows_var,NMI_van_cols_mean,NMI_van_cols_std,NMI_van_cols_var,AMI_van_cols_mean,AMI_van_cols_std,AMI_van_cols_var,ARI_van_cols_mean,ARI_van_cols_std,ARI_van_cols_var,balance_chierichetti_mean,balance_chierichetti_std,balance_chierichetti_var,balance_bera_mean,balance_bera_std,balance_bera_var,KL_fairness_error_mean,KL_fairness_error_std,KL_fairness_error_var,time_mean,time_std,time_var
0.0,0.1,0.0,0.3190049406663046,0.0153200160973295,0.0002347028932224,0.3179948949496929,0.0169461556875977,0.0002871721925883,0.8130028047957406,0.129043405303768,0.0166522004523925,0.812786358788202,0.1291927723266373,0.0166907724214423,0.6984181345415231,0.2081202787801288,0.0433140504395185,0.8047738126973009,0.134919130244049,0.0182031717058106,0.8045444444927965,0.1350777475461775,0.0182459978821488,0.6825521727460307,0.2195873227472332,0.0482185923112975,0.7010505977838435,0.3186521015961143,0.1015391618516203,0.7007850496825411,0.3189002957276364,0.1016973986151739,0.5987831227791767,0.3954226486959933,0.1563590711017549,0.6835601845238608,0.3361355408900676,0.1129871018494583,0.6832715832848233,0.3364052305694853,0.1131684791545085,0.5698668984382353,0.4221383077654569,0.1782007508830836,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.1970537662506104,0.6247378132303887,0.390297335279888
0.1,0.1,0.2,0.3222001692235066,0.013385847626618,0.000179180916683,0.3215268054124321,0.0148051874018063,0.0002191935740026,0.786201352236118,0.1126856405562035,0.0126980535875619,0.7859538623990175,0.1128160855253423,0.0127274691532613,0.6551447383474504,0.1817659779350756,0.0330388707346944,0.7761627635537872,0.118222632045673,0.0139765907278066,0.7758995951384147,0.1183617560174893,0.0140095052875436,0.6357087398215172,0.1926563029148617,0.0371164510528229,0.7278520503434662,0.3325128329295366,0.1105647840628259,0.7276175460717256,0.3327748912376243,0.1107391282382126,0.6420565189732496,0.4147941159541535,0.1720541586301878,0.7121712336673747,0.3508580409725702,0.1231013649151097,0.7119164326392051,0.3511427463222936,0.1233012282947626,0.6167103313627489,0.4428959229238737,0.1961567985425898,0.866325531444455,0.0434169332455179,0.0018850300924457,0.9278533841408094,0.0249416927893278,0.0006220880391972,0.0038454694109328,0.0025476262126461,6.4903993193617935e-06,2.4710323095321653,1.2695236904390106,1.6116904005858848
0.2,0.1,0.5,0.3190611520222395,0.0153584741030209,0.0002358827267731,0.3180511063056279,0.0169846458636976,0.0002884781951152,0.8127984805580407,0.1291838860924986,0.0166884764259596,0.812581747617371,0.129333450264797,0.0167271413573967,0.6979741652415121,0.2084251323307303,0.0434410357870824,0.8030900937966686,0.1360462248804795,0.0185085753042299,0.8028583145016401,0.1362064469013043,0.0185521961774778,0.679066771673489,0.2218998820417423,0.0492395576501391,0.7738989459629396,0.291672353832092,0.0850727619899531,0.7736908700658429,0.2919072084260075,0.0852098183310645,0.6892486856587117,0.3701224820132137,0.1369906516916217,0.7604290738723936,0.3079322767187558,0.0948222870451964,0.7602028728355005,0.3081875797452511,0.0949795843092355,0.6664011660343101,0.3956967562660762,0.1565759229194945,0.7415934065934067,0.0754660767618937,0.005695128741832,0.8496824532752676,0.0498451314486106,0.0024845371291292,0.0172247049287259,0.0113184924250086,0.0001281082707749,2.627789759635925,0.986283354318308,0.9727548550053732
0.3,0.3,0.2,0.3221439578675716,0.0133563913808022,0.0001783931907171,0.3214705940564972,0.0147757143781931,0.0002183217353859,0.786405676473818,0.1125782134465439,0.0126738541428156,0.7861584735698488,0.1127085076209069,0.012703207690132,0.6555887076474612,0.1815327541604591,0.0329541408330816,0.7778464824544195,0.1173539022037167,0.0137719383624395,0.777585725129571,0.1174917874362867,0.0138043201149735,0.6391941408940589,0.1908698724961402,0.0364313082266928,0.6550037021643701,0.3457988897911875,0.1195768721808178,0.6547117256884237,0.3460668058545542,0.1197622341143737,0.5515909560937146,0.4265387677976171,0.1819353204343095,0.6353023443188419,0.3647228911403483,0.1330227873217743,0.634985143088528,0.3650139032387166,0.1332351495575632,0.5201760637666741,0.455106492047066,0.2071219191033861,0.6988270561725415,0.0830423232499372,0.006896027450747,0.8199898903491718,0.0619912546951637,0.0038429156586806,0.0252891106874076,0.0232060575846361,0.0005385211086214,2.762033772468567,0.8055797510465332,0.6489587352961945
0.4,0.6,0.1,0.3152513013054814,0.0114698674348665,0.0001315578589734,0.314577937494407,0.0126953723981884,0.0001611724803286,0.7503408466380005,0.1358211310330437,0.0184473796350952,0.7500531923651421,0.1359774197423357,0.0184898586797833,0.6425352684491447,0.1888861798494688,0.0356779889381258,0.7761627635537872,0.118222632045673,0.0139765907278066,0.7758995951384147,0.1183617560174893,0.0140095052875436,0.6357087398215172,0.1926563029148617,0.0371164510528229,0.6678309202836437,0.2797649544141251,0.0782684297183375,0.667549407455558,0.2799809173911117,0.0783893141031685,0.6062937202747845,0.3808260017137325,0.1450284435812677,0.7121712336673746,0.3508580409725703,0.1231013649151098,0.7119164326392051,0.3511427463222937,0.1233012282947626,0.6167103313627489,0.4428959229238737,0.1961567985425898,0.5955260762127714,0.1708153624038583,0.0291778880331614,0.733429692339459,0.1355976999301328,0.0183867362263423,0.0626461421185188,0.053549619406026,0.0028675617385302,2.458813881874085,0.6562921460651671,0.4307193809868225
0.5,0.2,0.6,0.3022914835668827,0.0231186006297639,0.0005344696950785,0.3012341285546068,0.023766630046902,0.0005648527037863,0.7103235955676978,0.1444157834351362,0.0208559185051841,0.7099849414755719,0.1445648477352826,0.0208989952007254,0.6141635735892511,0.1836336688046493,0.0337213243186556,0.7778464824544195,0.1173539022037167,0.0137719383624395,0.777585725129571,0.1174917874362867,0.0138043201149735,0.6391941408940589,0.1908698724961402,0.0364313082266928,0.6818789790985912,0.3129229267873014,0.0979207581091308,0.6816140005137277,0.3131591960128121,0.0980686820473909,0.5965003960486411,0.3740030904043546,0.1398783116320078,0.6353023443188419,0.3647228911403483,0.1330227873217744,0.634985143088528,0.3650139032387167,0.1332351495575632,0.5201760637666741,0.455106492047066,0.2071219191033861,0.5568811594202898,0.0848358424065547,0.0071971201568297,0.7116488668924199,0.076090134429448,0.0057897085574914,0.0669880082975116,0.0487607946001978,0.0023776150900426,4.045817494392395,1.7460446158119554,3.048671800405919
0.6,0.7,0.6,0.2760142181558586,0.0186671997927048,0.0003484643481007,0.2707777339151951,0.0181791428031824,0.0003304812330584,0.7184969895847585,0.1622244617695844,0.0263167759964313,0.7181326907310234,0.1623598467092879,0.0263607198234634,0.6731447384669644,0.2017132043188266,0.0406882167965687,0.8619959109843283,0.1455989449636745,0.0211990527745351,0.8618341432015599,0.1457696828600665,0.0212488004411243,0.7762390385950576,0.2362078747781796,0.0557941601072242,0.6449538879764702,0.1788450112810131,0.0319855380601057,0.6446301241955146,0.1789501889918764,0.0320231701402282,0.5488513840720807,0.209840999012513,0.0440332448665695,0.6263380862368335,0.295467925215025,0.0873012948308716,0.6259818845760597,0.2956903756360114,0.0874327982437655,0.4761800325892084,0.3572953132117025,0.1276599408430486,0.553392561623552,0.1263145475898535,0.0159553649328293,0.7048121853929938,0.1050022843603311,0.0110254797208878,0.089389709856223,0.0627144730188828,0.0039331051260361,6.805087375640869,2.801524472299283,7.848539368891775
0.7,0.6,0.9,0.2653013730953855,0.0251231293942575,0.0006311716305606,0.2581854080083929,0.0312324309274447,0.0009754647416376,0.6866541034326488,0.0737086448940045,0.0054329643321104,0.6861878153410177,0.0736996449695615,0.0054316376686394,0.6355664531678581,0.1093442921177034,0.0119561742187216,0.8855558034259452,0.1477468224671341,0.0218291235491348,0.8854206025824729,0.1479213660055213,0.0218807305209393,0.8126262683019461,0.2418984474610999,0.0585148588840905,0.6901108383244452,0.0658726683726172,0.0043392084385288,0.6897843425744543,0.0659982074214315,0.0043557633828422,0.6479685081110084,0.1541162503366901,0.0237518186178413,0.8283337051389177,0.1477468224671341,0.0218291235491348,0.8281309038737092,0.1479213660055213,0.0218807305209393,0.718939402452919,0.2418984474610999,0.0585148588840905,0.5846878680800942,0.0705561159261971,0.0049781654945909,0.7357043879907621,0.0553368521213315,0.0030621672026981,0.0768574593084222,0.0423395563138914,0.0017926380288571,6.856990122795105,3.281633715236432,10.769119840976469
0.8,0.9,0.9,0.1867174115056797,0.0346358311720114,0.001199640800976,0.1848767939192703,0.0368873615347139,0.0013606774409926,0.4471409042819435,0.0292005346467424,0.0008526712236556,0.4463722402494719,0.0290661139818303,0.0008448389820047,0.4301329762650378,0.0433240559844841,0.0018769738269467,0.8260802984168917,0.1497176532885091,0.0224153757062182,0.8258748889586547,0.1498944772125283,0.0224683542988171,0.7184658084446054,0.2423069093693358,0.0587126383281195,0.5094988445851198,0.0551325332441707,0.0030395962219195,0.5090380061064135,0.0552895148826685,0.0030569304559608,0.486969630361016,0.0926953460185218,0.0085924271734934,0.8820353509343681,0.1447961741629683,0.0209659320522326,0.88189724079334,0.1449682505860168,0.0210157936779701,0.8113920757177537,0.2408420797993323,0.0580049074020679,0.8844155844155844,0.1156865155360657,0.0133833698768763,0.9349624060150376,0.0669764037314065,0.0044858386567923,0.0083361550329699,0.0105716369628371,0.000111759508074,8.482036256790161,3.4778877638475136,12.09570329792026
0.9,0.7,0.9,0.1884118974486491,0.0221384663176251,0.0004901116908966,0.1844493107501358,0.0268214494339883,0.0007193901497399,0.4600768486176923,0.0679274567727103,0.0046141393836084,0.4593398180630025,0.0678337757702866,0.0046014211352535,0.436768198350712,0.0708628478303676,0.0050215432026298,0.8283337051389177,0.1477468224671341,0.0218291235491348,0.8281309038737092,0.1479213660055213,0.0218807305209393,0.718939402452919,0.2418984474610999,0.0585148588840905,0.5370905742867136,0.0034001795558001,1.1561221011680968e-05,0.5366656418530434,0.0033063828940888,1.0932167842323044e-05,0.4887912420609669,0.0560700878982772,0.0031438547569205,0.8855558034259451,0.1477468224671341,0.0218291235491348,0.8854206025824729,0.1479213660055213,0.0218807305209393,0.8126262683019461,0.2418984474610999,0.0585148588840905,0.7945,0.1846122061692202,0.0340816666666666,0.8743160473662719,0.1206123029280328,0.0145473276176035,0.026233056144329,0.0326870652825112,0.0010684442367831,10.005496311187745,2.0670232245812072,4.2725850109580925
