sensitive_px,sensitive_py,row_fair_majority,row_fair_minority,col_fair_majority,col_fair_minority,tau_x_mean,tau_x_std,tau_x_var,tau_y_mean,tau_y_std,tau_y_var,NMI_rows_mean,NMI_rows_std,NMI_rows_var,AMI_rows_mean,AMI_rows_std,AMI_rows_var,ARI_rows_mean,ARI_rows_std,ARI_rows_var,NMI_cols_mean,NMI_cols_std,NMI_cols_var,AMI_cols_mean,AMI_cols_std,AMI_cols_var,ARI_cols_mean,ARI_cols_std,ARI_cols_var,NMI_van_rows_mean,NMI_van_rows_std,NMI_van_rows_var,AMI_van_rows_mean,AMI_van_rows_std,AMI_van_rows_var,ARI_van_rows_mean,ARI_van_rows_std,ARI_van_rows_var,NMI_van_cols_mean,NMI_van_cols_std,NMI_van_cols_var,AMI_van_cols_mean,AMI_van_cols_std,AMI_van_cols_var,ARI_van_cols_mean,ARI_van_cols_std,ARI_van_cols_var,time_mean,time_std,time_var,balance_bera_mean,balance_bera_std,balance_bera_var
0.0,0.0,0.0,0.0,0.0,0.0,0.3950201990315357,0.0,0.0,0.3950201990315357,0.0,0.0,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.730478220807379,0.0,0.0,0.7301656170240548,0.0,0.0,0.564063512639468,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.45948967933654783,0.22247576136834987,0.04949546439642696,0.9986073842600456,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.25,0.3950201990315357,0.0,0.0,0.3950201990315357,0.0,0.0,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.730478220807379,0.0,0.0,0.7301656170240548,0.0,0.0,0.564063512639468,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2946948528289795,0.11112401161876533,0.01234854595824749,0.9986073842600456,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5,0.3950201990315357,0.0,0.0,0.3950201990315357,0.0,0.0,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.730478220807379,0.0,0.0,0.7301656170240548,0.0,0.0,0.564063512639468,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.11022992134094234,0.07933553604302165,0.0062941272792335886,0.9986073842600456,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.75,0.38741926484893563,0.00014084702056595263,1.9837883202305883e-08,0.3874192648489357,0.00014084702056597502,1.9837883202312186e-08,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.6435492152562949,9.791246743253677e-17,9.586851278727574e-33,0.6431396287496227,9.791246743253677e-17,9.586851278727574e-33,0.532422361817428,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8506979143904914,0.0,0.0,0.8505809550710304,0.0,0.0,0.9052202721150607,0.0,0.0,0.15600867271423338,0.05193313553904592,0.002697050566916914,0.9326077190348648,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.32966851271789677,0.03119760619589208,0.0009732906323539638,0.3296685127178968,0.031197606195892003,0.000973290632353959,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.5041506233456549,0.03927944356743069,0.0015428746869669723,0.5035905494170414,0.039323810654107304,0.001546362084360083,0.45286091805209,0.017081007637890496,0.0002917608219256735,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6423690816673217,0.0,0.0,0.6420953590487835,0.0,0.0,0.6841693919827704,0.0,0.0,0.42616102695465086,0.0697262000380992,0.004861742971753026,0.7926036546761199,0.0,0.0
0.0,0.0,0.0,0.0,0.25,0.0,0.3950201990315357,0.0,0.0,0.3950201990315357,0.0,0.0,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.730478220807379,0.0,0.0,0.7301656170240548,0.0,0.0,0.564063512639468,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.23171095848083492,0.09140262417708155,0.008354439706456813,0.9986073842600456,0.0,0.0
0.0,0.0,0.0,0.0,0.25,0.25,0.3950201990315357,0.0,0.0,0.3950201990315357,0.0,0.0,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.730478220807379,0.0,0.0,0.7301656170240548,0.0,0.0,0.564063512639468,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.19723222255706785,0.13860298457132755,0.019210787332079666,0.9986073842600456,0.0,0.0
0.0,0.0,0.0,0.0,0.25,0.5,0.3950201990315357,0.0,0.0,0.3950201990315357,0.0,0.0,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.730478220807379,0.0,0.0,0.7301656170240548,0.0,0.0,0.564063512639468,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2174843311309814,0.13208930344676573,0.01744758408505176,0.9986073842600456,0.0,0.0
0.0,0.0,0.0,0.0,0.25,0.75,0.38747758105575275,0.0001536766983696565,2.3616527621798384e-08,0.3874775810557528,0.00015367669836967404,2.3616527621803773e-08,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.6435492152562949,7.401486830834377e-17,5.4782007307014706e-33,0.6431396287496228,7.401486830834377e-17,5.4782007307014706e-33,0.532422361817428,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8506979143904914,0.0,0.0,0.8505809550710304,0.0,0.0,0.9052202721150607,0.0,0.0,0.3950421571731567,0.13018474773661995,0.016948068543247374,0.9326077190348648,0.0,0.0
0.0,0.0,0.0,0.0,0.25,1.0,0.32966851271789677,0.03119760619589208,0.0009732906323539638,0.3296685127178968,0.031197606195891996,0.0009732906323539586,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.5041506233456549,0.039279443567430704,0.0015428746869669734,0.5035905494170414,0.03932381065410729,0.001546362084360082,0.45286091805209,0.017081007637890496,0.0002917608219256735,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6423690816673217,0.0,0.0,0.6420953590487835,0.0,0.0,0.6841693919827704,0.0,0.0,0.34101531505584715,0.1081812400144897,0.011703180691072627,0.7926036546761199,0.0,0.0
0.0,0.0,0.0,0.0,0.5,0.0,0.3950201990315357,0.0,0.0,0.3950201990315357,0.0,0.0,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.730478220807379,0.0,0.0,0.7301656170240548,0.0,0.0,0.564063512639468,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.17280242443084712,0.10832321371254706,0.011733918629014144,0.9986073842600456,0.0,0.0
0.0,0.0,0.0,0.0,0.5,0.25,0.3950201990315357,0.0,0.0,0.3950201990315357,0.0,0.0,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.730478220807379,0.0,0.0,0.7301656170240548,0.0,0.0,0.564063512639468,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1679617881774902,0.10734355064700071,0.011522637865505208,0.9986073842600456,0.0,0.0
