id_row,tau_x,tau_y,balance,TOPSIS_score,rank
23,0.5775827170463298,0.5786104335730128,0.8901780835842562,0.7331619768581048,1
108,0.553481607390696,0.5567612149554024,0.9033205662460312,0.714350609371697,2
57,0.568249980433164,0.5687598283827786,0.8815384642879331,0.6905814343867608,3
77,0.5714795871494641,0.5725999076740445,0.8707197750430741,0.6663126063305835,4
29,0.5694599637931883,0.5712754607392174,0.8698396319415691,0.6602559721106798,5
25,0.5779396681846564,0.5790085196970391,0.8636371681710375,0.6575997218509924,6
18,0.5706578653153095,0.5718628131577745,0.8671315827534303,0.6543184059793026,7
73,0.5684409356622442,0.569725353161757,0.8686712806345728,0.6540031317829949,8
37,0.5761165195696023,0.5777550286407287,0.8624641268200586,0.6518396723359513,9
49,0.5729988520391354,0.5741123240920724,0.8640398017637583,0.6501176589702381,10
46,0.5740093708660144,0.5760300606599607,0.862684402243603,0.6490582439459757,11
4,0.5717023105083385,0.5719810287297384,0.8645583889848393,0.6481322924352154,12
69,0.5739198044722336,0.5751935234528776,0.8619644367130217,0.6461686329413299,13
48,0.5765592500107267,0.5774320178765049,0.8585554598160037,0.6411056235989561,14
120,0.5063656379980216,0.5091003727525363,0.974893251127799,0.6400754496406944,15
62,0.5722911098884574,0.5736490271910187,0.8606546953317004,0.6393525367847702,16
12,0.5723207946851789,0.5732985245084752,0.8607464741272259,0.6392844047070558,17
51,0.5721496088137551,0.5729936444170243,0.8605592203017574,0.6382640662552094,18
7,0.5694914846009744,0.5710539480866851,0.8613550149195373,0.6355756047101722,19
61,0.5700150002249116,0.571832588909132,0.8601469406521218,0.6335744181361731,20
47,0.576455246898245,0.578948321756462,0.8535381438012786,0.6286301142379325,21
59,0.5726528475811321,0.5739391904772343,0.8561514966278333,0.627374625545479,22
5,0.5726112940697173,0.5743311247094778,0.855070617586906,0.6247250128542755,23
28,0.5754774950362161,0.5761529911963572,0.8531713974418341,0.6241571520252849,24
26,0.5708211667151707,0.5717759197427257,0.8562692065724692,0.6234333722254887,25
16,0.5686802657880003,0.5703337779431435,0.8573695983787111,0.622474519501863,26
24,0.5753700945613474,0.5762303398465948,0.8520883933323733,0.6211737771867482,27
15,0.5746586029286973,0.5754459596389129,0.8520598694266786,0.6196278129464966,28
45,0.5722524000527123,0.5742533956094764,0.8531437655255957,0.6189238835961851,29
