sensitive_p,fair_majority,fair_minority,tau_x_mean,tau_x_std,tau_x_var,tau_y_mean,tau_y_std,tau_y_var,NMI_rows_mean,NMI_rows_std,NMI_rows_var,AMI_rows_mean,AMI_rows_std,AMI_rows_var,ARI_rows_mean,ARI_rows_std,ARI_rows_var,NMI_cols_mean,NMI_cols_std,NMI_cols_var,AMI_cols_mean,AMI_cols_std,AMI_cols_var,ARI_cols_mean,ARI_cols_std,ARI_cols_var,NMI_van_rows_mean,NMI_van_rows_std,NMI_van_rows_var,AMI_van_rows_mean,AMI_van_rows_std,AMI_van_rows_var,ARI_van_rows_mean,ARI_van_rows_std,ARI_van_rows_var,NMI_van_cols_mean,NMI_van_cols_std,NMI_van_cols_var,AMI_van_cols_mean,AMI_van_cols_std,AMI_van_cols_var,ARI_van_cols_mean,ARI_van_cols_std,ARI_van_cols_var,balance_chierichetti_mean,balance_chierichetti_std,balance_chierichetti_var,balance_bera_mean,balance_bera_std,balance_bera_var,KL_fairness_error_mean,KL_fairness_error_std,KL_fairness_error_var,time_mean,time_std,time_var
0.0,0.0,0.0,0.13916096165246397,0.013229360813449394,0.0001750159875324304,0.1387221586009124,0.01289594063243344,0.00016630528479524782,0.6961416414168169,0.031101808359451054,0.0009673224832280195,0.6934115598497474,0.031163426852972638,0.000971159173220576,0.3470086887389602,0.05327127307544118,0.0028378285350782245,0.68365975755232,0.04088523868437342,0.001671602742278185,0.6807887867704163,0.04107180151110066,0.0016868928793672504,0.33193202977191133,0.06477370304665832,0.004195632606376672,0.7665727251382852,0.12670355398494235,0.016053790592415202,0.7652778212249616,0.1273985611788505,0.016230393390441317,0.6232815908326848,0.2194572979393651,0.048161505618847265,0.7523897768633747,0.130165800193333,0.016943135539970688,0.7509703606902289,0.13089205977688229,0.017132731312634923,0.6131205790501305,0.22235814193225042,0.04944314328356282,0.9732547389874672,0.022367889311199828,0.0005003224722380875,0.9863284048706442,0.011538690845720028,0.00013314138643310316,0.00021494254473482843,0.00024012053153864196,5.765786966639994e-08,3.946324944496155,0.9434348245593789,0.890069268191386
0.0,0.0,0.1,0.13327390389475433,0.01239621680400992,0.00015366619105201788,0.13262960352334824,0.012332331701416283,0.00015208640519375703,0.6884288154060915,0.07257930697076244,0.005267755800356166,0.6860169403154616,0.0725080934109773,0.005257423610095011,0.37016623026642587,0.08177054159873422,0.006686421473350324,0.6827746474443416,0.0750477868253315,0.0056321703073804,0.6802978199587274,0.07499778721479469,0.005624668087115621,0.3588010915535144,0.08434045838303918,0.007113312920261163,0.701825993883394,0.14356889017554106,0.020612026226236573,0.700396390981904,0.14404377635638604,0.020748609507008558,0.5423526679751995,0.21974189839739633,0.048286501911291656,0.6862310197915542,0.14979554981800725,0.02243870674527909,0.684670789851749,0.15030462924817986,0.022591481573432808,0.5304815369006889,0.2261561715755178,0.051146613941695035,0.975167014150329,0.011279688619354047,0.0001272313753495852,0.9873976322202008,0.005791691123937859,3.354368607510058e-05,0.000134603483707006,0.00012687927494855144,1.6098350411470112e-08,5.771064043045044,2.8387306853961167,8.058391904209506
0.0,0.0,0.2,0.1344338793786445,0.011089939816327991,0.00012298676512977692,0.13375141249370076,0.010926431611799164,0.00011938690776732408,0.7076898162338778,0.03874042866579197,0.0015008208132093162,0.7051030057241412,0.038838592010212745,0.0015084362293357615,0.3737668144471636,0.06624247179601983,0.004388065069646483,0.7035855034602444,0.04058834961392957,0.0016474141243825768,0.7009404412747706,0.0407352422734066,0.001659359963073132,0.3650974776252106,0.06599197154433432,0.00435494030830823,0.6660283203153667,0.09790419304907845,0.009585231016591221,0.6642025543554134,0.09833908500398207,0.009670575639420411,0.45812094941054726,0.1389054485809713,0.019294723645480863,0.6444478675174343,0.10496694678712859,0.011018059917811884,0.642437549605704,0.10546289120420022,0.011122421421148972,0.43770356501003116,0.14395288713449222,0.020722433714355854,0.970821437206515,0.015794380343108202,0.0002494624504227627,0.9851361284611512,0.00812376465094395,6.599555210392647e-05,0.00019583470578918093,0.00014866201915444824,2.2100395939077536e-08,5.9259456396102905,1.635831948364255,2.6759461632891943
0.0,0.0,0.3,0.130501697061077,0.01155562817630293,0.0001335325425489662,0.1297317087933128,0.011320465207746273,0.00012815293251979386,0.6767472435721461,0.05480432230803843,0.0030035137436433585,0.6743094722022558,0.05467138412226758,0.0029889602418445315,0.35560934165092506,0.0642818601279855,0.004132157541513891,0.6707798430707512,0.05363494735951939,0.002876707578258416,0.6682750464446923,0.053466648836516625,0.0028586825378073845,0.3461003366597965,0.061471536343984806,0.003778749780489845,0.635824391302098,0.13921130469916715,0.019379787356044356,0.6341087309296859,0.13963413697552055,0.019497692208898437,0.45304927252046034,0.19548370669790024,0.03821387958435069,0.6144687821767597,0.14621435380953626,0.021378637259940252,0.6125827386995162,0.14669284545177852,0.021518790906739374,0.43567845445485814,0.20814685489197693,0.043325113201421704,0.9797273639818777,0.014747155963087049,0.00021747860899961393,0.9897091445681585,0.0075687369117770605,5.728577843969656e-05,0.00011781354802196248,0.00018096226336041194,3.274734076052309e-08,7.150931668281555,2.0140930466127838,4.056570800413966
0.0,0.0,0.4,0.13653552672289354,0.010537746793784688,0.00011104410748991946,0.13569342495809258,0.010752931346941032,0.00011562553255202706,0.7062504372667473,0.07782266223421856,0.006056366757221269,0.7036777508466718,0.07791526687645267,0.006070788812428843,0.3769280518445864,0.0778718701153736,0.0060640281552656146,0.6986219541212284,0.07866222917048603,0.0061877462980700635,0.6959506637175334,0.07877105690131952,0.006204879405350918,0.3626114318286832,0.07640262874164681,0.005837361678633916,0.7278901842848582,0.10581463818219354,0.01119673765362853,0.7263830388265853,0.10635129942613004,0.011310598889626369,0.5512446862152351,0.1875376323668495,0.0351703635537636,0.7130939794631183,0.11297559439497619,0.012763484928898174,0.7114391374698265,0.1135793640674167,0.012900271941958787,0.5350987915053723,0.19904185872296498,0.039617661523892754,0.95970501207476,0.045345720771097664,0.002056234392250358,0.9789179023759681,0.024988210336942308,0.0006244106558432705,0.0005784689163906897,0.0013192090719709993,1.7403125755705854e-06,5.9695604085922245,1.659776219142514,2.7548570976310187
0.0,0.0,0.5,0.13702693553059553,0.007573724271503355,5.736129934075903e-05,0.13612239618295024,0.007638561656841147,5.8347624185363764e-05,0.6411417136600355,0.07882810091599925,0.006213869494022962,0.6386460892827299,0.07880093880950235,0.0062095879572589335,0.31810742575709117,0.06486502072673858,0.004207470913880226,0.6457054144819169,0.06962786660949906,0.004848039808590193,0.6432041079111239,0.06949119629962322,0.004829026363152768,0.30754332867599576,0.05703317637782695,0.003252783207744318,0.6883381451673649,0.1157404117728929,0.013395842917358805,0.6870061959588876,0.11604499066054426,0.013466439857405805,0.5754469384372458,0.13899373961642247,0.01931925965255785,0.6938070347578866,0.10281204448189357,0.010570316490546862,0.6924436142808751,0.10303387630714192,0.01061597966687542,0.5850920115562276,0.11572038447662446,0.013391207383417786,0.8990384945870847,0.1238631479617491,0.015342079422994152,0.9424101382454682,0.07554209463105743,0.0057066080612476365,0.004757982733249895,0.009607118495303877,9.229672578280983e-05,7.529336380958557,2.4190902939515815,5.851997850290748
0.0,0.0,0.6,0.11170358298035021,0.03371174142541997,0.0011364815099343768,0.1371385591291081,0.011552474126405301,0.0001334596584412639,0.6460304322667891,0.0940491698039767,0.008845246340817244,0.6361004873144027,0.10133010203969889,0.01026778957937579,0.3181514385975338,0.09544918516267874,0.009110546948219332,0.686961285800468,0.07129401037259608,0.005082835915007838,0.6840916895515271,0.07137684877287072,0.005094654540745256,0.33267211160599547,0.07889410300568236,0.006224279489071219,0.6634443457865251,0.1423707436053405,0.0202694286347376,0.6577622124677446,0.14646837283835878,0.021452984241916478,0.5116325696557313,0.2188438276274861,0.04789262089064886,0.7382874612350635,0.12651213360535854,0.016005319949380092,0.7366912975610547,0.12722745382028253,0.016186825005592126,0.5896979127130535,0.22228802688435403,0.0494119668961393,0.5260621124906839,0.4596856779863139,0.21131092254573705,0.5588607985247507,0.4831614588325908,0.23344499530123736,,,,76.5198959350586,86.96113917728064,7562.239727010375
0.0,0.0,0.7,0.0872235615152109,0.03432828195504659,0.0011784309419851776,0.12455779919556886,0.015843885681039675,0.00025102871347385404,0.6288391747987085,0.08321672097711959,0.006925022650183774,0.6159792116486458,0.09094278836599635,0.008270590755782401,0.33473141956939934,0.10717467767260214,0.011486411534226162,0.7194611675675395,0.06167381224988444,0.0038036591174339957,0.7167221193174577,0.061879225893203035,0.003829038597142049,0.3881972873403477,0.08382031861644035,0.007025845812961576,0.5671614483687712,0.10205550384096711,0.010415325864233651,0.5589118902339931,0.10608990110436387,0.011255067116333705,0.3645118308559599,0.15109788882886235,0.02283057200853925,0.6953473177445858,0.12128478242415462,0.014709998447674526,0.6934564873978564,0.12186086775740182,0.014850071090586975,0.4970289229082801,0.18532181570420445,0.03434417537590312,0.3067216391804098,0.3994166919194837,0.15953369378390375,0.3462643134114078,0.44841724803034466,0.20107802833110766,,,,92.93188304901123,75.39582027565264,5684.529715038513
0.0,0.0,0.8,0.054878877087061684,0.005648799290917525,3.190893342907033e-05,0.12797844609959563,0.011296129021592593,0.00012760253087246642,0.5561720731436162,0.04535010088567837,0.002056631650341206,0.5367269499532532,0.047653795363396693,0.002270884212536488,0.2530990307411125,0.0471240162910903,0.0022206729114029444,0.6753577898620982,0.06381359096126323,0.004072174391371416,0.6723315883870661,0.06404609484680517,0.004101902265125963,0.33719114352362606,0.07329625084595094,0.005372340388072563,0.4893073187438864,0.042392206860264854,0.0017970992024834863,0.4768717211525305,0.04355719394832834,0.0018972291446522909,0.25679106160627924,0.07264122427612543,0.005276747464334355,0.676619116943934,0.0809324049295046,0.006550054167673299,0.6746859496108658,0.08127001744819419,0.0066048157360297875,0.497444398561066,0.1258855805071014,0.015847179379609912,0.0,0.0,0.0,0.0,0.0,0.0,,,,171.4890887260437,15.303068428141081,234.18390331636834
0.0,0.0,0.9,0.05525757667475254,0.019704388708526508,0.0003882629343767069,0.11941391310896939,0.008330775779501498,6.940182508832879e-05,0.5507833866670889,0.033059951175983704,0.0010929603717584262,0.5329583268438546,0.03696606984481885,0.0013664903197720254,0.2751543668328294,0.049482874863219645,0.0024485549047290546,0.6945281006355566,0.04569417235377551,0.002087957387096542,0.6915963391841912,0.045890977789124154,0.0021059818424418865,0.356686593100278,0.049312810658193484,0.002431753295010841,0.5051534765014195,0.0726869300404287,0.005283389798702177,0.49409892168374825,0.07583126835065312,0.005750381259668767,0.26814769267550587,0.11890620987575222,0.014138686747016436,0.7286874997734016,0.09186474304047124,0.008439131013891809,0.7270705535208919,0.09223720970184571,0.008507702853582261,0.5644513060504137,0.13905959794832298,0.019337571781549236,0.05186721991701245,0.16401855083860892,0.026902085019197334,0.06830601092896174,0.2160025724158729,0.04665711129027442,,,,153.57291381359101,39.07564677030346,1526.9061705175268
