num_groups,sensitive_p,fair_majority,fair_minority1,fair_minority2,run,num_iter,row_clus,col_clus,tau_x,tau_y,NMI_rows,AMI_rows,ARI_rows,NMI_cols,AMI_cols,ARI_cols,NMI_van_rows,AMI_van_rows,ARI_van_rows,NMI_van_cols,AMI_van_cols,ARI_van_cols,balance_chierichetti,balance_bera,KL_fairness_error,time
3,0.0,0.0,0.0,0.0,0,15,4,4,0.30330959509333777,0.30324649544915616,0.908286786541069,0.9079097241974984,0.7915753497024844,0.9083491277292126,0.907971490705844,0.7934094346634827,0.8275657449881185,0.8271091218083316,0.6463279830892504,0.8174624962315958,0.8169738155354499,0.6216283231336616,0.9850746268656716,0.990990990990991,4.110934110409517e-05,0.1559913158416748
3,0.0,0.0,0.0,0.0,1,19,3,3,0.29837031231076755,0.29862557276844615,0.7920532465028122,0.791423901436366,0.6151023239096007,0.7921997857472497,0.7915695648752535,0.6162892627615703,0.6724693135155488,0.6718100790716761,0.5070805244166998,0.6705723119966838,0.6699012798556625,0.5090921424894774,0.9850746268656716,0.990990990990991,2.66574213931912e-05,0.05209708213806152
3,0.0,0.0,0.0,0.0,2,20,4,4,0.30225652517010054,0.3021997676838218,0.9062134325366954,0.9058270894842647,0.7840181975146335,0.9059896953135614,0.9056014712345598,0.78488266182146,0.5873387821333589,0.5862432727316306,0.31946428176436936,0.5748290461154255,0.5736875181321727,0.30027918183731894,0.9861111111111112,0.991689363782387,2.484556090800766e-05,0.04986286163330078
3,0.0,0.0,0.0,0.0,3,23,3,3,0.2958169263669709,0.29549993660125573,0.7903747757157535,0.7897394336368198,0.6111150880111534,0.7849276230002521,0.7842712471813089,0.5998687124749003,0.6744795284020028,0.6738230938521524,0.5135291189465606,0.6670370059186,0.6663531018504028,0.5086807911004654,0.9923664122137404,0.9958938530367101,1.0411539276593534e-05,0.052700042724609375
3,0.0,0.0,0.0,0.0,4,19,3,3,0.29582723972303343,0.2956706898560772,0.7904764725728854,0.7898414931742513,0.6114464079728974,0.7852802150932446,0.7846251091678986,0.6010060305727019,0.670160016759392,0.669494947133297,0.5032163592211073,0.6603075896392546,0.6596101398698013,0.4926820471129652,0.9924812030075187,0.9959708452170764,1.039364119710391e-05,0.04437112808227539
3,0.0,0.0,0.0,0.0,5,19,4,4,0.30330959509333777,0.30324649544915616,0.908286786541069,0.9079097241974984,0.7915753497024844,0.9083491277292126,0.907971490705844,0.7934094346634827,0.8275657449881185,0.8271091218083316,0.6463279830892504,0.8174624962315958,0.8169738155354499,0.6216283231336616,0.9850746268656716,0.990990990990991,4.110934110409517e-05,0.042207956314086914
3,0.0,0.0,0.0,0.0,6,16,3,3,0.31164303676596344,0.31171724552657604,0.7354729417434915,0.734633884876582,0.4668474983380486,0.7250071641342934,0.7241254949570672,0.44647024161769056,0.5930736488835705,0.5922017953779825,0.344374365302904,0.5768907032387738,0.5759618527970575,0.3218598099085454,0.9951219512195122,0.9980039920159679,2.3973371241192134e-06,0.03899216651916504
3,0.0,0.0,0.0,0.0,7,19,4,4,0.30428482175404264,0.3044602846794321,0.9075030477238635,0.9071224809899361,0.7887321917624809,0.9116055475593928,0.9112424542131328,0.8049349549879696,0.5894891945512665,0.5884010899777646,0.323317771505139,0.5843445647456531,0.5832362201059156,0.31666379824114854,0.9850746268656716,0.990990990990991,4.110934110409517e-05,0.04579448699951172
3,0.0,0.0,0.0,0.0,8,37,3,3,0.29218812907527586,0.2924978798475079,0.7964944021672811,0.7958808511897366,0.6258578876687111,0.8021489417124285,0.8015540214626932,0.6413806962628472,0.39880779060590493,0.3976038206731392,0.17646584903433613,0.39339458151409673,0.39217294967754845,0.17010623090404783,0.9861111111111112,0.991689363782387,2.400256806078544e-05,0.09925961494445801
3,0.0,0.0,0.0,0.0,9,21,3,3,0.29582723972303326,0.295670689856077,0.7904764725728854,0.7898414931742513,0.6114464079728974,0.7852802150932446,0.7846251091678986,0.6010060305727019,0.670160016759392,0.669494947133297,0.5032163592211073,0.6603075896392546,0.6596101398698013,0.4926820471129652,0.9924812030075187,0.9959708452170764,1.0393641197103368e-05,0.04590106010437012
3,0.0,0.0,0.0,0.25,0,17,4,4,0.3075619917035833,0.3073762154095663,0.902462641840836,0.9020594281071008,0.7700580044778049,0.897406368541996,0.8969792788487176,0.7526454569778374,0.8332735078549995,0.8328288887203084,0.6662608393363932,0.8281626276133816,0.8276964442337125,0.6590455003918929,0.9850746268656716,0.990990990990991,2.751831231990326e-05,0.10788941383361816
3,0.0,0.0,0.0,0.25,1,13,3,3,0.2972879112772519,0.297307371217569,0.7964599900015984,0.7958463173618422,0.6257449183498832,0.8019282820082536,0.8013325861275414,0.6406540834881669,0.3987468780509682,0.39754273968442,0.1763531842664216,0.39299760652501203,0.3917748685998332,0.16938304041028776,0.9861111111111112,0.991689363782387,2.3845893741692185e-05,0.09061837196350098
