sensitive_p,fair_majority,fair_minority1,fair_minority2,tau_x_mean,tau_x_std,tau_x_var,tau_y_mean,tau_y_std,tau_y_var,NMI_rows_mean,NMI_rows_std,NMI_rows_var,AMI_rows_mean,AMI_rows_std,AMI_rows_var,ARI_rows_mean,ARI_rows_std,ARI_rows_var,NMI_cols_mean,NMI_cols_std,NMI_cols_var,AMI_cols_mean,AMI_cols_std,AMI_cols_var,ARI_cols_mean,ARI_cols_std,ARI_cols_var,NMI_van_rows_mean,NMI_van_rows_std,NMI_van_rows_var,AMI_van_rows_mean,AMI_van_rows_std,AMI_van_rows_var,ARI_van_rows_mean,ARI_van_rows_std,ARI_van_rows_var,NMI_van_cols_mean,NMI_van_cols_std,NMI_van_cols_var,AMI_van_cols_mean,AMI_van_cols_std,AMI_van_cols_var,ARI_van_cols_mean,ARI_van_cols_std,ARI_van_cols_var,balance_chierichetti_mean,balance_chierichetti_std,balance_chierichetti_var,balance_bera_mean,balance_bera_std,balance_bera_var,KL_fairness_error_mean,KL_fairness_error_std,KL_fairness_error_var,time_mean,time_std,time_var
0.0,0.0,0.0,0.0,0.3002833421075862,0.005736037068797364,3.2902121254617456e-05,0.3002835057717506,0.0057562521605794715,3.313443893617583e-05,0.8325638364617806,0.06683266150552879,0.004466604643912589,0.8320130076357204,0.0669910483073308,0.004487800553315129,0.6697716702555392,0.11215851465286869,0.01257953240913776,0.8309137443112092,0.0698903842158447,0.004884665805838395,0.83035574536715,0.07006197504498345,0.004908680347203883,0.6682657460398806,0.12015885904958165,0.01443815140809723,0.6511109781586673,0.1242264670699383,0.015432215120678463,0.6503291289567603,0.12447281446083922,0.015493481539802503,0.4483320595590724,0.15241948615410764,0.023231699759482208,0.6422608385270934,0.12363342771664425,0.015285224448966699,0.6414480833229261,0.12387932485145367,0.015346087125651988,0.4355302694974257,0.14994553041430517,0.02248366209122732,0.9884971499133199,0.004066742616624125,1.6538395509866838e-05,0.9933182227015569,0.002781556530807328,7.737056734076896e-06,2.324297324691898e-05,1.4536627838410053e-05,2.1131354891243812e-10,0.06271777153015133,0.03697299097120484,0.0013670020613567946
0.0,0.0,0.0,0.25,0.3017806075799755,0.004385184769150603,1.9229845459590428e-05,0.3017342090514153,0.004320103097529216,1.8663290773281525e-05,0.8298049452240879,0.1003766468891164,0.010075471240702362,0.8292903902180354,0.1004980233552277,0.010099852698307892,0.6767320240986925,0.13127885216696936,0.017234137026276998,0.8304839515803344,0.09994825027888547,0.009989652733810729,0.8299700994523601,0.10006422633022587,0.010012849391066668,0.6787494652661297,0.12866657116703745,0.01655508653588231,0.5854104781137888,0.18925345060338167,0.035816868565286625,0.5844901836790853,0.18961791354390595,0.03595495313674419,0.3840928786902923,0.24865402544678478,0.061828824370890295,0.5788395272196266,0.1910332173726616,0.03649369013975058,0.5778939130130571,0.1914036281365078,0.036635348863818556,0.3755322503934536,0.2541535047065025,0.06459400395459818,0.9865351273933364,0.0021136153356277458,4.467369787000788e-06,0.9919740169960953,0.0014208987921876983,2.0189533776404596e-06,2.3192227103829453e-05,5.875088360806668e-06,3.4516663247285974e-11,0.1929892539978027,0.1259571091932807,0.01586519335632804
0.0,0.0,0.0,0.5,0.29824051562600645,0.008373598007387921,7.011714358933097e-05,0.29820985825298835,0.00841664251314964,7.083987119415787e-05,0.7979486876412915,0.04267963598933848,0.0018215513281824363,0.7973233422356308,0.04278653760594286,0.0018306878003047625,0.617774231025217,0.07690041349215417,0.005913673595264286,0.797029604786359,0.04464074398772055,0.0019927960237772083,0.7963992165785648,0.044757292779484384,0.002003215256948485,0.6170810793305782,0.08244116835994805,0.0067965462405533,0.6521423417325974,0.106075280444514,0.011251965121382296,0.6514261814321101,0.10627022705349434,0.01129336115800124,0.47087692959284516,0.12603638576591134,0.01588517053693362,0.6465364922385444,0.10642140753085248,0.011325515980847784,0.6457986966957893,0.10661830441475209,0.011367462836276746,0.46482189020617837,0.12742800160423332,0.016237895592848488,0.9883821093721206,0.004134307039040539,1.7092494693060148e-05,0.9932407446794542,0.002827127854181129,7.992651903886796e-06,2.051447268160894e-05,1.164075284894386e-05,1.3550712689019457e-10,0.5829749822616577,0.5365499913956526,0.2878858932666749
0.0,0.0,0.0,0.75,0.2442761203178611,0.062395983861782967,0.00389325880207988,0.29736349129674944,0.00983121688629748,9.665282546542072e-05,0.7524333215307586,0.1336192462552582,0.01785410296982333,0.7502237338811883,0.1350058047341078,0.018226567311904047,0.5960272745983924,0.16534330968752503,0.027338410058424807,0.8109435194820078,0.10055964979872285,0.010112243167641782,0.8103767347452283,0.10069175132088261,0.010138828784066465,0.64153959225635,0.1383033970684199,0.01912782964066502,0.5506060754664963,0.22253290871172002,0.04952089545969872,0.5479546725850797,0.2246091358843569,0.05044926392271751,0.3592498262066222,0.2819433448551773,0.07949204970812544,0.5737297607963904,0.21062399328158435,0.044362466545880885,0.5727902070014044,0.21104649607430814,0.04454062350524296,0.3741335210857871,0.2795186812724162,0.07813069318027058,0.4933759234132369,0.5200682694344728,0.27047100487256737,0.4960594978257621,0.5228945931057695,0.2734187554992482,,,,1.3958786487579347,1.1101835179339083,1.2325074434921084
0.0,0.0,0.0,1.0,0.14761456466656475,0.021987277630778745,0.0004834403776129433,0.2592158675395673,0.029300112478821395,0.0008584965912715853,0.6426631913687618,0.07756352172247838,0.006016099901993376,0.638755021611363,0.07848502296891635,0.006159898830431328,0.4651409494830537,0.10683058984256233,0.011412774926109781,0.8540610610834214,0.06899839196330894,0.004760778093522415,0.8535530236626245,0.06916235624412956,0.0047834315212398875,0.6994683755129897,0.1184451723245537,0.014029258846993221,0.4348317482874232,0.10073454961862706,0.010147449486867636,0.43104222507327095,0.10143508116851738,0.010289075691663709,0.22559716359055743,0.13371811817976656,0.017880535129538015,0.5905157882427013,0.15062624431928123,0.022688265477731805,0.58954429460864,0.15090248493577232,0.022771559959790993,0.34924834240362734,0.1715563627089928,0.029431585585939495,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.6757903099060059,1.2601489396296865,1.5879753500498233
0.0,0.0,0.25,0.0,0.30077931698153704,0.006333415245221551,4.0112148668404754e-05,0.3006691551946753,0.006386849522309035,4.079184682061915e-05,0.8216719735052729,0.05875726826295495,0.0034524165737248535,0.8210981678206071,0.05888943738336387,0.0034679658353291344,0.652532000449846,0.09398431367272603,0.008833051216533355,0.8222488479885669,0.05692381340744793,0.003240320532845949,0.8216754505242907,0.0570485214313245,0.003254533797500291,0.6545435816604349,0.08849320799934926,0.007831047862016091,0.6583376019750876,0.12327769762195064,0.015197390730969092,0.6575983702175624,0.1235084305712457,0.01525433242217222,0.46400792669171176,0.14934288259810416,0.022303296582711123,0.6516502537378827,0.12308577279398873,0.015150107464293417,0.6508888767377182,0.12331377495629066,0.015206287093970696,0.45398244411419875,0.1484897941773654,0.02204921897483634,0.9866424153808795,0.0030492562613777786,9.297963747551587e-06,0.9920452795258295,0.002050215366024198,4.2033830470817364e-06,2.6074570155182298e-05,1.0146286925278334e-05,1.0294713837007406e-10,0.20922060012817378,0.08780386670136746,0.007709519007711506
0.0,0.0,0.25,0.25,0.29922272412561673,0.010831498545059251,0.00011732136073162069,0.29907732827405825,0.010889600727834181,0.00011858340401164673,0.8218749752053025,0.1137567600861625,0.012940600465300734,0.8213533911502087,0.11396367107455083,0.012987718324788414,0.6670731423765789,0.17799678512729203,0.031682855515651365,0.8221578837640265,0.11342057663252371,0.012864227203654183,0.821635955273765,0.1136296575895631,0.012911699083921355,0.6691757294397048,0.17836696612274686,0.031814774603833126,0.6375619380833006,0.12466703798047918,0.015541870358826239,0.6367840217685181,0.12476882488476641,0.015567259663125508,0.43221763507219035,0.13311026061258777,0.017718341480351032,0.6302864631800913,0.12594209211522717,0.015861410566360364,0.6294830575728231,0.1260432004821276,0.01588688838777781,0.42203969704292127,0.1341975121823717,0.0180089722759378,0.987563110976619,0.0035555998561210096,1.2642290336847744e-05,0.9928654813230624,0.0027329050400067673,7.4687699576943906e-06,2.2759333996536544e-05,1.3519504471018147e-05,1.8277700114187966e-10,0.3577078342437744,0.22655965910285927,0.05132927913280381
0.0,0.0,0.25,0.5,0.2984841555492591,0.01363727819721564,0.00018597535662825309,0.29845135569774184,0.013711779049897722,0.00018801288471321405,0.8045137916592038,0.05707584720315569,0.003257652333957975,0.8038943170067737,0.05721671038391935,0.0032737519471573045,0.6208489650174803,0.10105628492114514,0.010212372722063668,0.8037594206812116,0.0574883104349114,0.0033049058366607428,0.8031349976990164,0.05763225818840598,0.003321477183895088,0.6200454940269127,0.10237971645758258,0.010481606341935006,0.6492785530254368,0.18120143647416695,0.03283396058030156,0.648530958972587,0.1815647389457505,0.032965754428438535,0.4695805207851388,0.24511583686814784,0.060081773483572465,0.6440095193143229,0.18394059016372216,0.0338341407097784,0.6432417199382543,0.18431316342787937,0.033971342212792174,0.4639821292554652,0.24884854767538434,0.061925599680148026,0.9875788907647743,0.003347746140532466,1.1207404221450021e-05,0.9926752402886807,0.0022507341753760417,5.06580432820567e-06,2.0659393891926115e-05,7.141994906824958e-06,5.100809124911364e-11,0.9354225158691406,0.9485859486848897,0.8998153020424121
0.0,0.0,0.25,0.75,0.2027548645793514,0.06577350920762344,0.004326154513485326,0.27881270951280224,0.030311426302228453,0.0009187825644754268,0.7290082498603843,0.12538113241307403,0.0157204283651848,0.7261710251725373,0.12710082101191805,0.01615461870190363,0.561650965688951,0.16366772974979624,0.026787125761452334,0.8462000050712305,0.06860790953997319,0.004707045251445144,0.8456811182493016,0.06877194972522986,0.004729581069009544,0.6943517943442714,0.11675916700035838,0.013632703078617575,0.5193512812233319,0.1344085625896479,0.018065661697415296,0.5164490902067431,0.13573137870192195,0.018423007164324552,0.29941048099478895,0.15353459911537692,0.023572873125519502,0.6140581209252944,0.10785403927781316,0.011632493788540064,0.6131496362287684,0.10808410148344974,0.011682172993484664,0.39157212682676035,0.13808775255859967,0.019068227406685054,0.29562603648424546,0.47600322477572804,0.22657906999689226,0.29736713457643693,0.4788066131804179,0.22925577282530232,,,,1.059746766090393,0.3586964979540573,0.12866317764450502
0.0,0.0,0.25,1.0,0.14696456374188097,0.02559639149130914,0.0006551752573763629,0.28619641669330165,0.013326291513963914,0.0001775900455151466,0.6788849677189911,0.08949363182201385,0.00800911013669417,0.6755349645135472,0.0904802155102335,0.0081866693987783,0.5280600756707303,0.11217251600069152,0.012582673345925393,0.8574133419574341,0.0740689122015807,0.005486203754725469,0.8569376087981346,0.07426447239822616,0.005515211860586894,0.717795017158894,0.12563132240440497,0.015783229169079545,0.49642112365917895,0.12578569890324665,0.015822042048578223,0.4932195006531363,0.1266442123532626,0.01603875652257827,0.27577526840271743,0.10703444293879376,0.011456371975217896,0.6528468942339114,0.16493537439132747,0.027203677725607358,0.6520470889564925,0.1652265944450609,0.02729982751191263,0.44718787185275194,0.18713212370367957,0.035018431721849236,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.5419475793838502,0.8613966057628406,0.7420041124197427
